0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
2.0,7115.0,93.61842105263158,7154.0,94.13157894736842,-0.5131578947368421,-0.5106907894736843,76.0,42.0,34.0,0.5526315789473685,1648.4440671010116,56.0,6243.0,93.17910447761194,6529.0,97.44776119402985,-4.268656716417911,-4.248134328358209,67.0,26.0,41.0,0.3880597014925373,1608.888981261481,81.65853658536585,35.71951219512195,0.4374253285543608,15.323170731707318,5.475609756097561,0.35734182252288094,21.086585365853665,16.330487804878054,0.7744491353883522,43.08536585365853,12.671951219512193,30.57926829268293,23.04756097560976,7.208536585365854,5.086585365853658,13.796341463414636,19.726829268292686,93.24878048780485,84.05609756097563,37.40121951219511,0.44495545947828097,17.62317073170732,6.360975609756098,0.3609438793163102,16.85243902439025,12.179268292682927,0.7227006295679858,41.260975609756095,10.821951219512194,30.485365853658532,22.619512195121953,7.529268292682928,4.6621951219512185,12.546341463414636,18.279268292682925,93.05609756097559
2.0,7115.0,93.61842105263158,7154.0,94.13157894736842,-0.5131578947368421,-0.5106907894736843,76.0,42.0,34.0,0.5526315789473685,1648.4440671010116,63.0,7013.0,97.40277777777777,7123.0,98.93055555555556,-1.5277777777777777,-1.5204326923076923,72.0,30.0,42.0,0.4166666666666667,1518.2791306944625,81.65853658536585,35.71951219512195,0.4374253285543608,15.323170731707318,5.475609756097561,0.35734182252288094,21.086585365853665,16.330487804878054,0.7744491353883522,43.08536585365853,12.671951219512193,30.57926829268293,23.04756097560976,7.208536585365854,5.086585365853658,13.796341463414636,19.726829268292686,93.24878048780485,81.58170731707318,36.223170731707306,0.44401094219471693,20.44512195121952,7.030487804878049,0.3438711601550849,22.33902439024391,17.59512195121951,0.7876405721148595,40.25731707317072,10.597560975609756,29.491463414634147,21.5439024390244,7.241463414634145,4.882926829268292,13.1,22.3219512195122,97.13170731707324
2.0,7115.0,93.61842105263158,7154.0,94.13157894736842,-0.5131578947368421,-0.5106907894736843,76.0,42.0,34.0,0.5526315789473685,1648.4440671010116,84.0,9094.0,102.17977528089888,8440.0,94.8314606741573,7.348314606741573,7.312986171132238,89.0,68.0,21.0,0.7640449438202247,1639.6125715206238,81.65853658536585,35.71951219512195,0.4374253285543608,15.323170731707318,5.475609756097561,0.35734182252288094,21.086585365853665,16.330487804878054,0.7744491353883522,43.08536585365853,12.671951219512193,30.57926829268293,23.04756097560976,7.208536585365854,5.086585365853658,13.796341463414636,19.726829268292686,93.24878048780485,77.27073170731707,38.39512195121952,0.4968908809696666,22.08048780487805,8.698780487804877,0.3939578040428586,23.05975609756098,17.486585365853664,0.7583161457507006,38.63658536585366,8.141463414634147,30.418292682926825,23.085365853658534,8.71463414634146,5.585365853658538,13.3,18.560975609756085,102.91463414634147
2.0,7115.0,93.61842105263158,7154.0,94.13157894736842,-0.5131578947368421,-0.5106907894736843,76.0,42.0,34.0,0.5526315789473685,1648.4440671010116,196.0,5859.0,94.5,6075.0,97.98387096774192,-3.4838709677419355,-3.4671215880893302,62.0,20.0,42.0,0.3225806451612903,1547.939108846211,81.65853658536585,35.71951219512195,0.4374253285543608,15.323170731707318,5.475609756097561,0.35734182252288094,21.086585365853665,16.330487804878054,0.7744491353883522,43.08536585365853,12.671951219512193,30.57926829268293,23.04756097560976,7.208536585365854,5.086585365853658,13.796341463414636,19.726829268292686,93.24878048780485,80.4792682926829,36.047560975609755,0.447911142090828,18.060975609756092,6.66219512195122,0.3688723835246456,19.948780487804875,15.601219512195124,0.7820638219831277,41.478048780487796,12.203658536585364,29.61585365853659,21.09512195121951,6.332926829268291,5.439024390243901,13.567073170731707,20.293902439024386,94.01341463414634
2.0,7115.0,93.61842105263158,7154.0,94.13157894736842,-0.5131578947368421,-0.5106907894736843,76.0,42.0,34.0,0.5526315789473685,1648.4440671010116,203.0,8691.0,102.24705882352941,8158.0,95.97647058823529,6.270588235294117,6.240441176470588,85.0,61.0,24.0,0.7176470588235294,1585.6491653941755,81.65853658536585,35.71951219512195,0.4374253285543608,15.323170731707318,5.475609756097561,0.35734182252288094,21.086585365853665,16.330487804878054,0.7744491353883522,43.08536585365853,12.671951219512193,30.57926829268293,23.04756097560976,7.208536585365854,5.086585365853658,13.796341463414636,19.726829268292686,93.24878048780485,81.4451219512195,39.07682926829269,0.4797933667739762,21.441463414634143,8.03170731707317,0.3745876464566035,20.989024390243905,16.61219512195122,0.79147057114636,41.46951219512195,8.307317073170735,33.14756097560974,25.198780487804875,8.520731707317076,5.65609756097561,14.095121951219516,17.431707317073176,103.05
3.0,6615.0,93.16901408450704,6527.0,91.92957746478874,1.2394366197183098,1.2334777898158178,71.0,38.0,33.0,0.5352112676056338,1488.434638413237,17.0,7036.0,100.51428571428572,7266.0,103.8,-3.2857142857142856,-3.269917582417582,70.0,26.0,44.0,0.37142857142857133,1519.3143386889176,80.19024390243901,34.77804878048781,0.4336942636413408,17.81951219512195,6.192682926829269,0.3475225841773885,23.148780487804874,18.134146341463413,0.7833737224739229,44.14024390243901,11.281707317073169,32.695121951219505,22.82804878048781,7.308536585365853,5.257317073170731,13.932926829268293,19.14878048780487,93.62926829268291,87.03902439024391,38.807317073170736,0.4458611220086309,19.15487804878049,6.071951219512196,0.316992423760107,25.680487804878048,17.257317073170732,0.6720011397093739,45.54634146341463,14.413414634146344,30.69268292682927,20.93048780487805,8.278048780487804,4.840243902439025,14.063414634146342,20.442682926829274,101.06585365853657
3.0,6615.0,93.16901408450704,6527.0,91.92957746478874,1.2394366197183098,1.2334777898158178,71.0,38.0,33.0,0.5352112676056338,1488.434638413237,50.0,6476.0,98.12121212121212,6560.0,99.3939393939394,-1.2727272727272727,-1.2666083916083914,66.0,28.0,38.0,0.42424242424242425,1612.9303675390368,80.19024390243901,34.77804878048781,0.4336942636413408,17.81951219512195,6.192682926829269,0.3475225841773885,23.148780487804874,18.134146341463413,0.7833737224739229,44.14024390243901,11.281707317073169,32.695121951219505,22.82804878048781,7.308536585365853,5.257317073170731,13.932926829268293,19.14878048780487,93.62926829268291,82.1926829268293,36.93048780487805,0.4493160034422385,24.84512195121952,9.325609756097565,0.37534972758062146,20.50121951219512,15.547560975609754,0.7583724942002259,40.40365853658537,10.506097560975613,29.71585365853659,20.014634146341468,7.632926829268291,4.528048780487805,12.564634146341465,22.043902439024397,98.63048780487804
3.0,6615.0,93.16901408450704,6527.0,91.92957746478874,1.2394366197183098,1.2334777898158178,71.0,38.0,33.0,0.5352112676056338,1488.434638413237,64.0,6856.0,102.32835820895521,6574.0,98.11940298507463,4.208955223880597,4.188719862227326,67.0,43.0,24.0,0.6417910447761194,1551.6904472170527,80.19024390243901,34.77804878048781,0.4336942636413408,17.81951219512195,6.192682926829269,0.3475225841773885,23.148780487804874,18.134146341463413,0.7833737224739229,44.14024390243901,11.281707317073169,32.695121951219505,22.82804878048781,7.308536585365853,5.257317073170731,13.932926829268293,19.14878048780487,93.62926829268291,81.8390243902439,36.40731707317073,0.44486499374143174,23.33292682926829,8.782926829268291,0.37641770762556825,25.07317073170732,19.74878048780488,0.787645914396887,42.62682926829269,11.247560975609755,31.134146341463413,21.186585365853656,6.959756097560977,4.218292682926828,13.504878048780489,22.98048780487805,101.3682926829268
3.0,6615.0,93.16901408450704,6527.0,91.92957746478874,1.2394366197183098,1.2334777898158178,71.0,38.0,33.0,0.5352112676056338,1488.434638413237,71.0,7379.0,99.7162162162162,7498.0,101.32432432432432,-1.608108108108108,-1.600376819126819,74.0,32.0,42.0,0.4324324324324325,1589.170400543575,80.19024390243901,34.77804878048781,0.4336942636413408,17.81951219512195,6.192682926829269,0.3475225841773885,23.148780487804874,18.134146341463413,0.7833737224739229,44.14024390243901,11.281707317073169,32.695121951219505,22.82804878048781,7.308536585365853,5.257317073170731,13.932926829268293,19.14878048780487,93.62926829268291,81.57926829268291,37.49634146341463,0.4596307646311383,25.85609756097561,9.245121951219511,0.3575606074898594,21.826829268292684,16.96829268292683,0.7774052966811934,40.01829268292683,8.709756097560977,31.365853658536572,24.797560975609755,8.3,3.947560975609756,14.343902439024394,19.234146341463408,100.94512195121948
3.0,6615.0,93.16901408450704,6527.0,91.92957746478874,1.2394366197183098,1.2334777898158178,71.0,38.0,33.0,0.5352112676056338,1488.434638413237,99.0,7250.0,99.31506849315069,7178.0,98.32876712328769,0.9863013698630136,0.9815595363540568,73.0,38.0,35.0,0.5205479452054794,1556.4688178034878,80.19024390243901,34.77804878048781,0.4336942636413408,17.81951219512195,6.192682926829269,0.3475225841773885,23.148780487804874,18.134146341463413,0.7833737224739229,44.14024390243901,11.281707317073169,32.695121951219505,22.82804878048781,7.308536585365853,5.257317073170731,13.932926829268293,19.14878048780487,93.62926829268291,84.45975609756098,38.89878048780486,0.4605599433992231,20.792682926829265,7.870731707317072,0.3785337243401759,20.908536585365848,15.170731707317074,0.7255759696704579,42.169512195121946,10.857317073170734,31.42439024390244,23.289024390243906,8.185365853658537,4.5548780487804885,14.193902439024392,20.371951219512194,100.5878048780488
3.0,6615.0,93.16901408450704,6527.0,91.92957746478874,1.2394366197183098,1.2334777898158178,71.0,38.0,33.0,0.5352112676056338,1488.434638413237,99.0,7250.0,99.31506849315069,7178.0,98.32876712328769,0.9863013698630136,0.9815595363540568,73.0,38.0,35.0,0.5205479452054794,1556.4688178034878,80.19024390243901,34.77804878048781,0.4336942636413408,17.81951219512195,6.192682926829269,0.3475225841773885,23.148780487804874,18.134146341463413,0.7833737224739229,44.14024390243901,11.281707317073169,32.695121951219505,22.82804878048781,7.308536585365853,5.257317073170731,13.932926829268293,19.14878048780487,93.62926829268291,84.45975609756098,38.89878048780486,0.4605599433992231,20.792682926829265,7.870731707317072,0.3785337243401759,20.908536585365848,15.170731707317074,0.7255759696704579,42.169512195121946,10.857317073170734,31.42439024390244,23.289024390243906,8.185365853658537,4.5548780487804885,14.193902439024392,20.371951219512194,100.5878048780488
3.0,6615.0,93.16901408450704,6527.0,91.92957746478874,1.2394366197183098,1.2334777898158178,71.0,38.0,33.0,0.5352112676056338,1488.434638413237,120.0,8447.0,105.5875,8042.0,100.525,5.0625,5.038161057692308,80.0,55.0,25.0,0.6875,1565.7072301846295,80.19024390243901,34.77804878048781,0.4336942636413408,17.81951219512195,6.192682926829269,0.3475225841773885,23.148780487804874,18.134146341463413,0.7833737224739229,44.14024390243901,11.281707317073169,32.695121951219505,22.82804878048781,7.308536585365853,5.257317073170731,13.932926829268293,19.14878048780487,93.62926829268291,82.82804878048782,38.90609756097561,0.46972128564908205,22.465853658536588,8.1109756097561,0.361035718163066,25.05,20.3280487804878,0.8114989533128862,44.68658536585365,10.724390243902436,34.03780487804879,21.717073170731705,8.387804878048781,6.008536585365854,14.864634146341462,22.64878048780488,106.15487804878047
3.0,6615.0,93.16901408450704,6527.0,91.92957746478874,1.2394366197183098,1.2334777898158178,71.0,38.0,33.0,0.5352112676056338,1488.434638413237,183.0,7955.0,107.5,7678.0,103.75675675675676,3.743243243243243,3.7252468814968815,74.0,46.0,28.0,0.6216216216216216,1637.9454605552066,80.19024390243901,34.77804878048781,0.4336942636413408,17.81951219512195,6.192682926829269,0.3475225841773885,23.148780487804874,18.134146341463413,0.7833737224739229,44.14024390243901,11.281707317073169,32.695121951219505,22.82804878048781,7.308536585365853,5.257317073170731,13.932926829268293,19.14878048780487,93.62926829268291,80.57195121951219,38.039024390243895,0.472112488459035,26.558536585365854,9.542682926829267,0.3593075580861419,30.997560975609762,22.214634146341467,0.7166574868203635,45.218292682926844,11.228048780487802,34.15243902439024,21.12804878048781,7.626829268292681,5.592682926829268,15.297560975609755,20.3719512195122,107.69878048780487
4.0,7888.0,99.84810126582279,7658.0,96.93670886075951,2.911392405063291,2.897395326192794,79.0,46.0,33.0,0.5822784810126582,1601.2452095857445,18.0,6332.0,98.9375,6427.0,100.421875,-1.484375,-1.4772385817307692,64.0,23.0,41.0,0.359375,1576.2586858023158,83.04268292682926,36.61707317073172,0.44094280049930257,22.130487804878047,7.9158536585365855,0.3576899763046234,25.35731707317073,19.739024390243905,0.7784350502572982,45.58536585365853,11.718292682926831,34.1280487804878,21.79512195121951,6.34390243902439,5.889024390243901,13.20121951219512,18.260975609756095,100.63780487804878,85.94390243902437,37.14024390243904,0.4321451882963932,24.887804878048787,8.646341463414632,0.3474127793022343,22.501219512195124,15.676829268292684,0.6967102054089209,44.930487804878034,12.834146341463413,31.86585365853659,21.58292682926829,7.6,4.68780487804878,12.715853658536586,19.064634146341465,98.48048780487807
4.0,7888.0,99.84810126582279,7658.0,96.93670886075951,2.911392405063291,2.897395326192794,79.0,46.0,33.0,0.5822784810126582,1601.2452095857445,65.0,7256.0,105.15942028985508,7103.0,102.94202898550724,2.217391304347826,2.206730769230769,69.0,39.0,30.0,0.5652173913043478,1531.4468126342845,83.04268292682926,36.61707317073172,0.44094280049930257,22.130487804878047,7.9158536585365855,0.3576899763046234,25.35731707317073,19.739024390243905,0.7784350502572982,45.58536585365853,11.718292682926831,34.1280487804878,21.79512195121951,6.34390243902439,5.889024390243901,13.20121951219512,18.260975609756095,100.63780487804878,83.2951219512195,38.05121951219513,0.4568241047114288,25.206097560975607,8.926829268292682,0.3541535633073685,24.64024390243902,19.39268292682927,0.787032912645385,41.64268292682928,10.829268292682926,30.876829268292685,20.902439024390247,7.467073170731707,4.290243902439024,12.379268292682926,20.892682926829274,103.97073170731709
5.0,7013.0,101.6376811594203,7098.0,102.8695652173913,-1.2318840579710144,-1.2259615384615383,69.0,36.0,33.0,0.5217391304347826,1681.4687942813964,115.0,6905.0,101.54411764705885,7158.0,105.26470588235294,-3.7205882352941178,-3.7027007918552033,68.0,24.0,44.0,0.35294117647058826,1607.1514021663213,87.3719512195122,38.695121951219505,0.4428780794193593,21.374390243902443,8.124390243902438,0.3800992754036629,20.90487804878049,16.62682926829268,0.795356434488391,46.30000000000001,11.18170731707317,35.368292682926835,22.82439024390244,6.0585365853658555,5.745121951219512,13.471951219512196,19.010975609756105,101.71097560975608,81.43536585365854,37.737804878048784,0.4634080596612606,16.423170731707316,5.5963414634146345,0.3407588921066311,27.01341463414635,21.486585365853657,0.7954042706875533,41.606097560975606,9.965853658536584,31.712195121951225,23.41951219512195,7.856097560975609,4.698780487804878,14.392682926829266,20.636585365853655,102.35731707317072
5.0,7013.0,101.6376811594203,7098.0,102.8695652173913,-1.2318840579710144,-1.2259615384615383,69.0,36.0,33.0,0.5217391304347826,1681.4687942813964,157.0,6357.0,97.8,6999.0,107.67692307692309,-9.876923076923076,-9.829437869822486,65.0,14.0,51.0,0.2153846153846154,1595.75256089058,87.3719512195122,38.695121951219505,0.4428780794193593,21.374390243902443,8.124390243902438,0.3800992754036629,20.90487804878049,16.62682926829268,0.795356434488391,46.30000000000001,11.18170731707317,35.368292682926835,22.82439024390244,6.0585365853658555,5.745121951219512,13.471951219512196,19.010975609756105,101.71097560975608,84.89999999999998,34.91341463414634,0.4112298543480136,24.608536585365854,7.63170731707317,0.31012438673868875,24.663414634146342,19.37073170731707,0.7854034810126581,42.889024390243904,10.698780487804877,32.19512195121952,18.032926829268288,7.317073170731708,4.247560975609755,13.05121951219512,20.23170731707317,97.2817073170732
5.0,7013.0,101.6376811594203,7098.0,102.8695652173913,-1.2318840579710144,-1.2259615384615383,69.0,36.0,33.0,0.5217391304347826,1681.4687942813964,178.0,7284.0,101.16666666666669,7435.0,103.26388888888887,-2.0972222222222223,-2.0871394230769234,72.0,32.0,40.0,0.4444444444444444,1656.7865390133177,87.3719512195122,38.695121951219505,0.4428780794193593,21.374390243902443,8.124390243902438,0.3800992754036629,20.90487804878049,16.62682926829268,0.795356434488391,46.30000000000001,11.18170731707317,35.368292682926835,22.82439024390244,6.0585365853658555,5.745121951219512,13.471951219512196,19.010975609756105,101.71097560975608,84.03780487804876,37.2670731707317,0.4434560520091133,28.48780487804878,9.895121951219512,0.3473458904109589,22.391463414634156,17.767073170731706,0.7934753009095362,43.159756097560965,9.280487804878048,33.95731707317073,22.140243902439018,6.776829268292682,3.6609756097560977,12.278048780487804,19.39390243902439,102.25243902439024
5.0,7013.0,101.6376811594203,7098.0,102.8695652173913,-1.2318840579710144,-1.2259615384615383,69.0,36.0,33.0,0.5217391304347826,1681.4687942813964,192.0,7075.0,98.26388888888887,7248.0,100.66666666666669,-2.4027777777777777,-2.3912259615384617,72.0,36.0,36.0,0.5,1547.9001586292886,87.3719512195122,38.695121951219505,0.4428780794193593,21.374390243902443,8.124390243902438,0.3800992754036629,20.90487804878049,16.62682926829268,0.795356434488391,46.30000000000001,11.18170731707317,35.368292682926835,22.82439024390244,6.0585365853658555,5.745121951219512,13.471951219512196,19.010975609756105,101.71097560975608,83.49024390243902,36.80853658536584,0.4408723087260084,18.658536585365848,6.142682926829268,0.3292156862745099,24.71951219512195,19.259756097560974,0.7791317217562901,41.565853658536575,11.142682926829266,30.36097560975609,20.670731707317074,8.808536585365852,4.330487804878048,12.752439024390242,21.64390243902439,99.16829268292685
6.0,7762.0,102.13157894736842,7756.0,102.05263157894736,0.07894736842105263,0.07856781376518218,76.0,39.0,37.0,0.5131578947368421,1579.472027303396,34.0,7627.0,103.06756756756756,7579.0,102.41891891891892,0.6486486486486487,0.6455301455301456,74.0,40.0,34.0,0.5405405405405406,1643.2454195712091,87.07317073170732,38.618292682926814,0.4435154061624648,22.25853658536585,7.59268292682927,0.3411133026517643,22.514634146341468,17.804878048780484,0.7908135629942582,46.19878048780487,12.332926829268288,34.22195121951218,22.55243902439025,7.840243902439026,4.807317073170732,12.923170731707316,17.889024390243897,102.95,82.02560975609755,38.829268292682926,0.4733798189143784,23.765853658536585,8.732926829268294,0.3674568965517242,22.540243902439016,17.348780487804877,0.769680246713196,40.38048780487805,8.864634146341464,31.5,24.15,8.08658536585366,5.420731707317072,13.33536585365854,20.39024390243902,103.52195121951219
